parcel_1,parcel_2,parcel_3,parcel_4,parcel_5,parcel_6,parcel_7,parcel_8,parcel_9,parcel_11,parcel_12
-0.133568187667008,0.0230379226369166,-0.0347801598815345,-0.228163510411382,-0.125438851065162,-0.0310197706083837,-0.0208213513357563,-0.259517739023803,0.0508443199226485,-0.105105392824197,-0.0238131033256845
0.0748361796965417,0.0185046298740983,0.129408140284488,-0.0432724828579245,-0.0460082439166497,-0.0450334815600199,0.0744644688204536,0.161361615633847,-0.0827665339296659,0.149697297749728,0.162142351862022
0.0822392104729123,0.12436323174853,0.00101731136423013,0.146149487642361,-0.0560555322842114,0.0974727178345024,-0.0998960025900536,0.075525403538418,0.0855247894944218,0.129018460868245,0.225011587601741
-0.152420595681278,0.00964659050798775,-0.0710456769250765,-0.0557765748174341,0.0642872204246778,0.014975283529319,0.088010396949944,-0.204710195363126,-0.0660236977216256,0.0506446256775595,-0.12284565249444
-0.0534975422795839,0.0460723806445489,0.0187921080247581,0.0866622753727977,-0.0373438301492421,0.0959987515335261,0.127665761387517,0.0306095522596719,-0.0698328587404004,0.183572908915889,-0.0544143996308724
0.0117223686882588,-0.0153782751445973,0.0299922017925529,-0.209567847053403,0.171935083857375,0.17354668284558,-0.120663295835029,-1.68726558525332e-07,-0.102153121958764,0.191706988221473,-0.130051279535526
-0.106267499040801,-0.136921370817275,0.00846985514964644,0.144658818469607,-0.0595040460262946,-0.0183526065846362,0.0551340606871982,-0.00466599365040395,-0.0651977025385319,-0.129502543429854,0.16923377963408
-0.0488262359989477,-0.123931833931652,-0.00580626489722406,0.160967685194811,-0.0727646384965444,0.131577302627018,-0.0318383182218578,0.0362761042161991,0.00992636520145025,-0.0448279694435134,-0.0144404481563505
-0.023294075970375,-0.0366583432560047,-0.0125434474966209,0.159545117888672,-0.0906169769875597,-0.096789577526846,0.131715170897192,-0.148965617207222,-0.122860459197651,0.0995669486033848,0.175399189012436
0.138782471055154,0.0496792999975338,-0.0530023032006995,-0.116958835801712,0.0161038274807712,-0.0231793725944843,0.0723791836002842,0.00337800663331887,0.0383638354174839,0.220706737623522,0.0354337284964013
-0.11578098092959,0.00951851256479055,-0.0717619981911949,-0.0980997478644704,-0.154675887144304,-0.0266555714907925,0.0213019645066656,-0.132590005019984,-0.0248904476143962,-0.096390154484452,0.103572079837974
0.177474897951453,0.0890001146035622,0.128349299802536,0.110858537326433,-0.0646758648601682,-0.0342585122064426,0.0988022505980618,0.080866841704218,-0.0572197884894391,0.120206596285092,-0.0504555174710027
0.101865547000625,0.053312585468751,0.0351678855852697,-0.17109454106532,0.140506466692645,0.0446357656162703,0.131566279716358,-0.1681822434762,0.168890836111999,-0.0525167130626517,-0.153533333302221
-0.0120651698945169,-0.0471546628015057,-0.0273744470607257,-0.00921313414616524,0.0139694031415292,-0.0903641989302767,0.0161766240962886,-0.0939911638757115,0.0466005549102249,-0.0580424698866807,-0.180236728272549
-0.107020578645292,0.040297863793876,0.0639079593430621,-0.0397588892420335,-0.00429483112268492,0.138930283291632,-0.103270122200123,-0.121133243827867,0.0100220079093148,-0.0596186691965702,-0.250415352780074
0.0309080476013799,-0.00630508536534779,-0.0260878365476572,-0.0345504775649097,0.116843287161586,-0.0897538429744772,-0.0879534213265676,-0.175342204205743,-0.00812902785761874,0.182703258875312,-0.152932927505611
0.133745268265233,0.0283946988366472,-0.0367712909614582,-0.0637293626157658,0.017331084535915,-0.0709345323237974,0.00971043204491375,-0.122424704842631,-0.0222837197525684,0.147420839042013,0.16775539873422
0.00495498745704606,0.0893111121630147,-0.086830219498053,-0.00981664361971576,-0.0209809914743827,-0.0770108224067838,-0.0691582825786708,-0.0848025799175841,0.00926352029725815,-0.0127645260667794,-0.114690577147597
0.188146821195819,-0.042837050112282,0.160712531787805,0.0837228289021446,0.00953244930450856,-0.0336742872901423,-0.00489143846804483,-0.0220477716961352,0.0290178207500387,-0.0968148014017457,0.000817220539807327
0.0116819477203888,0.0347038871981304,0.0464046960273131,-0.0503600955443526,-0.124969154750375,0.00049739275150643,0.0161897371284319,-0.0739069181489814,-0.00762705769399804,0.0664470078730208,0.206383187680074
-0.0844606816819922,-0.00718808878396649,-0.133162001395605,-0.056240315309516,-0.00117572900670659,-0.144805755345187,-0.0919587100192511,-0.0599031601228339,-0.0196803380283925,0.0919177008931024,-0.145286357271866
-0.0254763366783122,0.0246991523710196,-0.0846406843777927,-0.119943788262307,0.0533878582582482,0.00182070833812622,-0.127532616762549,0.0301362399314906,-0.0567450048016569,0.00718019445402297,0.177239255467789
