parcel_1,parcel_2,parcel_3,parcel_4,parcel_5,parcel_6,parcel_7,parcel_8,parcel_9,parcel_11,parcel_12
-0.134371106015817,0.0230419996961615,-0.0347941941194519,-0.23225126255161,-0.126103055970559,-0.0310297257014544,-0.0208243610029221,-0.265591250959754,0.0508882013175537,-0.105495016764826,-0.0238176060414486
0.0749763565534082,0.0185067424347844,0.130137862978668,-0.0432995225972035,-0.0460407479891979,-0.0450639615075067,0.0746025626424651,0.162784398329621,-0.0829563063799975,0.150830780488961,0.163586110359332
0.0824253689662084,0.125010390668004,0.00101731171517645,0.14720359867389,-0.056114356215499,0.0977831834394068,-0.100230300945349,0.0756694981646951,0.0857342328433598,0.129741566968349,0.228928752351715
-0.153617673881728,0.00964688975134931,-0.0711655743156899,-0.0558345238215095,0.064376003761444,0.0149764031279237,0.088238696772731,-0.207643866431944,-0.0661198846863939,0.0506879915312885,-0.123469265703011
-0.0535486665225391,0.0461050209571952,0.0187943205960876,0.0868802129640325,-0.0373612041134654,0.0962952934786793,0.128366212846824,0.0306191174566305,-0.0699467083429684,0.185677708785794,-0.0544682009305999
0.0117229056714405,-0.0153794875929736,0.030001199632798,-0.212719299330014,0.17366001347612,0.175321181135587,-0.12125406970942,-1.68726558494069e-07,-0.10251069493697,0.194108685516933,-0.130792011440025
-0.106670250034404,-0.137786769010287,0.00847005769644764,0.145680732191611,-0.059574424885745,-0.0183546674982562,0.0551900276547504,-0.0046660275127348,-0.0652903183681201,-0.130233875162101,0.170877746022983
-0.0488650921977674,-0.124572239795424,-0.00580633014685611,0.162379963065225,-0.0728934701506498,0.132344603395386,-0.0318490827092833,0.0362920293746614,0.0099266912446673,-0.0448580336693083,-0.0144414520208638
-0.0232982905729894,-0.0366747774198576,-0.0125441054126926,0.160919897927233,-0.0908662380711874,-0.0970935366590483,0.132484903163428,-0.15008241136523,-0.123484299306496,0.0998979411833167,0.177231850223311
0.139683921719698,0.0497202306736938,-0.0530520191628462,-0.117496563920628,0.0161052197834437,-0.0231835252299587,0.0725059744326614,0.0033780194821379,0.0383826731466836,0.224398914030785,0.0354485692734881
-0.116302539476914,0.00951880004610212,-0.0718855664991464,-0.0984162671304472,-0.155927423530008,-0.0266618872845418,0.0213051874745693,-0.133375287288308,-0.0248955896886437,-0.0966903520591559,0.103944827211488
0.179374253096808,0.0892362283550871,0.129061138288885,0.111316051960818,-0.0647662708816227,-0.0342719241035727,0.0991256456157287,0.0810438113789522,-0.0572823593033678,0.120790648421557,-0.0504983988561522
0.102220096032347,0.0533631806868623,0.035182394668101,-0.172793994664968,0.141442205374328,0.0446654444820644,0.13233338630413,-0.169795403700978,0.170524712057664,-0.0525650735700742,-0.154757075861565
-0.0120657553811772,-0.0471896599466782,-0.0273812879118408,-0.00921339483537062,0.0139703119307177,-0.0906113730383275,0.0161780353679546,-0.0942694235806318,0.0466343317015737,-0.0581077822639003,-0.182227354477878
-0.107431992941323,0.0403196985456595,0.0639951780523705,-0.0397798590114741,-0.0042948575298528,0.139834639969129,-0.103639604936924,-0.121730988544027,0.0100223434685086,-0.0596894561358719,-0.255855903954608
0.0309178954755764,-0.00630516891834181,-0.0260937572105146,-0.0345642354641004,0.117379414330684,-0.0899960262140759,-0.0881812766708761,-0.177173057245552,-0.00812920692306956,0.184777878780174,-0.154142233300193
0.134551407542831,0.0284023336901473,-0.0367878775819391,-0.0638158509573436,0.0173328200743878,-0.0710538667534263,0.00971073726912255,-0.123041890584687,-0.0222874092841226,0.148502945847686,0.169356166522499
0.00495502800909676,0.0895497177576967,-0.0870494304361904,-0.00981695896978565,-0.0209840709125942,-0.0771636082914384,-0.0692688583876123,-0.0850067468851227,0.00926378528713253,-0.0127652193892699,-0.115197460926772
0.190415284809646,-0.0428632811782639,0.162118033663377,0.0839192744858301,0.00953273805048224,-0.0336870243621868,-0.00489147747973477,-0.0220513452435406,0.0290259695304939,-0.0971189991342462,0.000817220721734153
0.0116824791675392,0.0347178292630027,0.0464380483564383,-0.0504027338497219,-0.125625879406415,0.000497392792524674,0.0161911518352397,-0.074041926485461,-0.00762720559291671,0.0665450601408231,0.209390660294899
-0.0846623821290609,-0.00718821258734813,-0.133957564384116,-0.0562997236286696,-0.00117572954845891,-0.145830812872778,-0.0922192465689092,-0.0599749667271701,-0.0196828794536845,0.0921778878526792,-0.146321743177443
-0.0254818505779282,0.0247041767674431,-0.0848436808972627,-0.12052399578563,0.0534386683328189,0.00182071035000008,-0.128230864541021,0.0301453680797,-0.0568060289649956,0.00718031784994218,0.179130957623155
