parcel_1,parcel_2,parcel_3,parcel_4,parcel_5,parcel_6,parcel_7,parcel_8,parcel_9,parcel_11,parcel_12
48.805488512354,39.5992825679007,32.3324766714279,104.764398144137,93.5669192907945,63.1866097366601,148.119274139404,31.8460122701284,36.5773099435342,114.172842152913,40.8343007659912
105.753244862973,113.629489270249,108.981608142591,142.4337789474,86.7812600765588,31.7889093798504,67.0451687093367,51.2923592747869,81.4587229651374,117.584188249376,68.8719721984863
58.0508783766367,37.9315923734896,28.3340352594036,88.3198568282589,79.2781531135991,68.2416875738847,94.092637229384,48.34681923325,28.2909227061916,81.3491291469998,26.7275310897827
102.76777204495,120.615034158519,95.4620446244331,111.243979915496,314.309306738512,153.97597650896,130.585296630859,118.010531141951,103.606548206226,142.156250169542,94.4915420532227
150.485970617498,61.5455152478521,52.9388698682393,141.697901079732,101.47584116234,177.051323405483,30.8071025045294,97.9096548235094,30.5973736531026,153.379834916857,87.5683120727539
125.373595265509,40.1925251883578,65.1235029142197,63.6921742962253,88.3206452783549,83.7754186998334,32.0366814931234,61.0474593703811,13.4316597629238,96.1264348771837,-6.48956758499146
113.345251879646,60.6926430498244,30.206482456155,103.238990783691,300.769381829028,140.463796649063,140.441807529383,49.1224485088039,22.5829726038752,91.3073045518663,81.4003778839111
140.969069286458,61.5267153833643,52.7166134821226,81.2269253884592,134.329974480395,145.992165816458,105.175880632902,82.0557626775793,52.4911367055532,109.953959740533,26.3756353378296
52.4916415538603,5.45200385166214,29.0381360054016,59.5238539788031,63.455087805694,127.008109109444,103.518793340315,40.4183675405141,13.5025444159637,98.1560020446777,6.85779530525208
51.7819489599432,24.842927396642,8.66099127555547,21.0885441533981,10.3055593208322,47.7205729735525,-20.3010312203775,33.709197843397,62.3926755544302,31.9033498128255,5.87595900766552
98.6696637533243,53.8097881306114,28.4732160176316,79.603963728874,69.3378391985623,75.5830916019908,17.974040619114,26.4943838635006,15.2843123835486,156.187006632487,96.241902923584
88.4322563097315,74.5150561580768,57.3466734167648,106.640480779832,98.3335492475977,113.146045283267,58.698519439028,111.286438813081,77.3382842605178,141.89312286377,59.7860696411133
105.105853775173,67.3698433341318,28.9540481306102,118.004084802443,91.6926114784097,46.4737050575122,123.246044359709,98.3455161017341,85.3731312107395,124.994547695584,127.19049621582
66.5044443815657,20.7944907721756,26.5789579626632,21.8950238804663,94.459433933474,101.884419759115,75.182501441554,48.8028092255463,15.4547076225281,12.3498302314017,23.3020775794983
45.8363823474032,32.3531674952865,18.9020492867248,84.5003572894681,51.0360426272986,78.7530209725363,9.27693281767138,43.5296822625238,22.7025616748913,48.3178621715969,-9.68715133428574
102.047212822923,34.4026267955758,13.4538363822519,56.1102121414677,67.6623981403855,82.41315058658,28.2412726920948,42.4865141430417,8.47884678196263,75.2585560692681,38.0189569091797
83.145669511221,23.5807983806368,16.8447353382633,54.1900293288692,69.5283979199967,85.5574192917138,4.25129576563312,97.9325316145613,13.4622199470932,14.1583053694831,5.74584019459784
50.9428694271347,56.5890140864201,39.6556730662307,79.4261370628111,93.4877259596339,90.417535346851,85.9587848730255,64.3727223164326,33.4112342112773,120.373249986437,141.891227722168
108.12590626837,165.762872155691,105.629694376906,234.925447525517,251.426423126796,175.384225811875,228.828175728781,141.673203648748,53.50549666946,353.483220587836,260.530170288086
69.8897417309215,47.49484399564,84.0417705953938,107.438530645063,47.8949626526743,33.0174168034604,1.81793282808442,45.0256079080943,54.9701913369668,165.9369237264,61.6463624572754
83.8107004258239,68.0014506984997,38.2832029943597,110.958517136112,109.125397160368,120.891482771489,96.0533432542232,131.622620453706,33.1739281319283,230.863103230794,98.4869047546387
55.2104764030975,20.1986715490418,31.9161625626969,47.1640757591494,52.2912197472914,80.8713822615774,43.1054690427947,39.1674602611645,19.2758064398894,69.8899261474609,6.36654728293419
